uid,namedLocation,date,domainID,siteID,plotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,otherTagID,otherTagOrg,samplingProtocolVersion,identificationHistoryID,taxonID,scientificName,genus,family,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF,publicationDate,release
"c6ab73fd-013a-4a0e-9c31-474dc6abf6a1","MLBS_071.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_071","23",14.8,342.7,"map and tag","NEON.PLA.D07.MLBS.01374A",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"ad8286cd-683a-47f1-8481-cf2ddbf4fd44","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01231",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"KALA","Kalmia latifolia L.","Kalmia","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"76c4a0e1-7041-4a37-84aa-dd2e5bd3a814","MLBS_071.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_071","23",15.1,274.4,"map and tag","NEON.PLA.D07.MLBS.01397",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"70cbc3f8-5e68-49f6-a59c-ac66a9d943f2","MLBS_072.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_072","39",19.3,122.4,"map and tag","NEON.PLA.D07.MLBS.01291",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"904e38d2-e5ee-4984-acb2-cb852f302fea","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01245",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"684232b2-3f34-437d-b8ef-02c5613c6a44","MLBS_072.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_072",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01327",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"7def4cd7-9f5b-4f4e-9a83-aec0196c637a","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01288",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"KALA","Kalmia latifolia L.","Kalmia","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"e925a3cb-fcfd-4393-b7ec-7e617f4e1a2f","MLBS_068.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_068",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01203",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"f1a39a65-3234-4f66-8095-e85cf2eb97c1","MLBS_072.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_072","39",11,147.9,"map and tag","NEON.PLA.D07.MLBS.01306",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"d64bca33-2020-409f-9261-45dcdfd7057e","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01237",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"KALA","Kalmia latifolia L.","Kalmia","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"e55aa589-e550-4c2b-a574-2ef513f841cb","MLBS_071.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_071","23",18.8,55.5,"map and tag","NEON.PLA.D07.MLBS.01363",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"2c9db9e6-4b6a-488a-baa1-3a5db7e3bd1f","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070","61",17,195.3,"map and tag","NEON.PLA.D07.MLBS.01260A",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"ac3ceb78-8686-4309-89c5-3796afb9fde7","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070","39",4.1,93.3,"map and tag","NEON.PLA.D07.MLBS.01271",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"08d6597c-9994-4af2-a9d9-b03166ddc440","MLBS_071.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_071",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01401",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"KALA","Kalmia latifolia L.","Kalmia","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"166265f0-8971-4347-bad9-98e51e45a647","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01244",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"HAVI4","Hamamelis virginiana L.","Hamamelis","Hamamelidaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"1d820ce3-e725-4634-bee8-09fde17cec9f","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070","39",14.8,164.9,"map and tag","NEON.PLA.D07.MLBS.01274",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUAL","Quercus alba L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"7044ea56-82cb-4a1e-9198-b96c98263bdf","MLBS_071.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_071",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01376",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"KALA","Kalmia latifolia L.","Kalmia","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"cf7f09a1-e796-4e6a-be1e-f24a1daddfbb","MLBS_068.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_068","23",22,315.5,"map and tag","NEON.PLA.D07.MLBS.01146",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,"cf. species",NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"00b9e6bf-bed9-4308-8db5-39e1cae26472","MLBS_071.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_071",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01373",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"KALA","Kalmia latifolia L.","Kalmia","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"889933fc-c269-404e-868a-5a58d0a308ef","MLBS_071.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_071",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01381",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"HAVI4","Hamamelis virginiana L.","Hamamelis","Hamamelidaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"0bdf64dc-8488-4a95-a5e0-0d8bdfcb35b5","MLBS_072.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_072","39",18.3,93.5,"map and tag","NEON.PLA.D07.MLBS.01290",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ROPS","Robinia pseudoacacia L.","Robinia","Fabaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"f3b7f1af-e4f3-4ac8-83a6-a6c79dcad59e","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070","61",16.1,212.7,"map and tag","NEON.PLA.D07.MLBS.01263",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"03f39c0b-150d-44f2-8c2f-35204d0a70c6","MLBS_072.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_072",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01321",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,"cf. species",NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"34409a50-7848-4850-a5bd-e24a17c790e4","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070","61",24.9,225.6,"map and tag","NEON.PLA.D07.MLBS.01226",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"cd3c7560-b4e8-492d-bb3a-809757c4434d","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01265",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"KALA","Kalmia latifolia L.","Kalmia","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"bb8643e2-c699-4578-bb09-ff5b7e0a5137","MLBS_068.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_068","23",22.7,328.7,"map and tag","NEON.PLA.D07.MLBS.01141",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUCO2","Quercus coccinea Münchh.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"de7f6428-6d94-467b-85c1-e9f498db60c2","MLBS_068.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_068","23",15.7,331.8,"map and tag","NEON.PLA.D07.MLBS.01136A",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,"cf. species",NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"f21f7e8c-92d6-4346-a3a1-297557282bd0","MLBS_068.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_068","23",9.8,342.7,"map and tag","NEON.PLA.D07.MLBS.01179",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"aba74a9e-b53b-464f-9690-2a865dd0ef0d","MLBS_068.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_068","23",8.3,38.3,"map and tag","NEON.PLA.D07.MLBS.01191",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUAL","Quercus alba L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"9077e05e-e18e-4fe2-b2f7-00e368fda8a7","MLBS_068.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_068",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01189",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"b75f9b29-1032-4686-867d-b52ea85ed057","MLBS_071.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_071",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01406",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"HAVI4","Hamamelis virginiana L.","Hamamelis","Hamamelidaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"88cb29a1-528a-4e99-84ae-4e02b8bf33e2","MLBS_071.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_071","23",16.4,286.2,"map and tag","NEON.PLA.D07.MLBS.01398C",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"c301f10e-faf9-43e5-9949-0cc110d50095","MLBS_071.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_071",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01405",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"HAVI4","Hamamelis virginiana L.","Hamamelis","Hamamelidaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"8197ef57-597e-4895-a33a-719e59d15030","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01284",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"02b084b0-1aed-44fe-bf3f-5a068bbd056c","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070","61",3.1,210.6,"map and tag","NEON.PLA.D07.MLBS.01252",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"9ba5c2de-3052-41bd-9668-f850ecbe636b","MLBS_072.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_072",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01305",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"390fd3b6-442d-4c08-bc06-cd9adb53e13d","MLBS_072.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_072","39",22,31.2,"map and tag","NEON.PLA.D07.MLBS.01328",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,"cf. species",NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"1e23f63d-7175-49bb-a9cb-fbc987e486f6","MLBS_071.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_071","23",13.5,5.7,"map and tag","NEON.PLA.D07.MLBS.01339",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"f4eacdd0-3b5f-4339-bbcd-3b673ae2a24b","MLBS_068.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_068","23",26.5,318.6,"map and tag","NEON.PLA.D07.MLBS.01150",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"MAAC","Magnolia acuminata (L.) L.","Magnolia","Magnoliaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"e3f2c70a-5f6d-402e-806c-713a42a387e7","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01285",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"PIST","Pinus strobus L.","Pinus","Pinaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"c9727b59-51b5-4b73-bf63-ec9ed11075bd","MLBS_068.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_068",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01157",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"NYSY","Nyssa sylvatica Marshall","Nyssa","Cornaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"e4c09413-1c22-4f9c-87a9-228c0708a4e8","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01239",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"a914d395-f4cd-4b9f-9434-b5a86bf95950","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01255",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"HAVI4","Hamamelis virginiana L.","Hamamelis","Hamamelidaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"73d0ee83-0904-4576-96e1-d2ef081240d1","MLBS_071.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_071","23",16.4,286.2,"map and tag","NEON.PLA.D07.MLBS.01398",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"dd6c45d9-c0c3-4723-8620-bd455133601a","MLBS_071.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_071","23",14,322.1,"map and tag","NEON.PLA.D07.MLBS.01378",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"8a298468-86ff-48e1-9c3d-474e23054006","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01261",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"7ff8b90b-95fa-4e89-b9e8-dfaa0978e02c","MLBS_071.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_071","23",15.1,274.4,"map and tag","NEON.PLA.D07.MLBS.01397C",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"6e3055a7-b231-4906-a62d-1e7180f2f8db","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01278",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"KALA","Kalmia latifolia L.","Kalmia","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"e86b6a1b-f09a-4ed1-89a9-ad84f287f9a4","MLBS_072.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_072","39",5.5,32.4,"map and tag","NEON.PLA.D07.MLBS.01319",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"PRSE2","Prunus serotina Ehrh.","Prunus","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"5920f478-b66e-45f4-b0a8-3ff558cfaa39","MLBS_072.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_072","39",20.5,126.1,"map and tag","NEON.PLA.D07.MLBS.01292",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUAL","Quercus alba L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"636e9bf8-54e9-46d4-bb2b-c7ebfae7410b","MLBS_068.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_068",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01144",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"KALA","Kalmia latifolia L.","Kalmia","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"b50b82e0-6114-4e29-8b8c-4d1a2bf25988","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070","61",15,222.1,"map and tag","NEON.PLA.D07.MLBS.01264",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUCO2","Quercus coccinea Münchh.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"b3c982ec-1f66-40ce-a6e5-ec378b0be591","MLBS_071.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_071","23",21.8,323.9,"map and tag","NEON.PLA.D07.MLBS.01384",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"NYSY","Nyssa sylvatica Marshall","Nyssa","Cornaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"59349898-31ff-4208-a484-6ec3829dc88f","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070","61",21,217.2,"map and tag","NEON.PLA.D07.MLBS.01228",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"PRSE2","Prunus serotina Ehrh.","Prunus","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"006214b0-b2f8-4f55-89e1-87feb6699652","MLBS_071.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_071","23",24.7,323.1,"map and tag","NEON.PLA.D07.MLBS.01388",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"PRSE2","Prunus serotina Ehrh.","Prunus","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"5a82680f-28e3-452f-87eb-251192fb6393","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070","61",13.2,256.3,"map and tag","NEON.PLA.D07.MLBS.01243",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"2e0ea7b7-4f6d-4e90-ad1a-784074f236a5","MLBS_070.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_070",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01289",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"2PLANT","Unknown plant",NA,NA,"kingdom",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"e1e6ab59-a08f-4ffd-bf47-f1cec08b9d0c","MLBS_071.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_071","23",15.1,274.4,"map and tag","NEON.PLA.D07.MLBS.01397A",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"d67407d7-b3ca-4a65-81a1-f7fb53c3ecc1","MLBS_068.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_068",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.01207",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"KALA","Kalmia latifolia L.","Kalmia","Ericaceae","species",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
"705b7f00-5bc2-4d25-9669-37cd286a5209","MLBS_072.basePlot.vst",2015-10-01,"D07","MLBS","MLBS_072","39",16.7,58.7,"map and tag","NEON.PLA.D07.MLBS.01333",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUERC","Quercus sp.","Quercus","Fagaceae","genus",NA,NA,NA,NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org",NA,"20260106T160319Z","RELEASE-2026"
